class,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
warrior2,0.5005407333374023,0.17455646395683289,-0.431199848651886,0.9999974966049194,0.5010266304016113,0.15529567003250122,-0.41009581089019775,0.9999899864196777,0.5034087896347046,0.1547640562057495,-0.41039156913757324,0.9999887943267822,0.5060874223709106,0.15433895587921143,-0.41032469272613525,0.9999896287918091,0.4904939830303192,0.1555410921573639,-0.42146173119544983,0.9999954700469971,0.48523005843162537,0.15516427159309387,-0.4218146800994873,0.9999960660934448,0.4793691337108612,0.15455996990203857,-0.4218842089176178,0.9999959468841553,0.4962438941001892,0.16094067692756653,-0.2667224109172821,0.9999909400939941,0.460675984621048,0.15784209966659546,-0.3216504156589508,0.9999911785125732,0.5014527440071106,0.1926453411579132,-0.37261533737182617,0.9999884366989136,0.48981258273124695,0.19196125864982605,-0.3909340798854828,0.9999926090240479,0.5332760214805603,0.25860387086868286,-0.203386127948761,0.9999730587005615,0.39309942722320557,0.2580440044403076,-0.22931385040283203,0.999954342842102,0.6368609070777893,0.2662939727306366,-0.2098684459924698,0.9901667833328247,0.2827877402305603,0.2592203617095947,-0.26143163442611694,0.9910396933555603,0.7268400192260742,0.2602884769439697,-0.33321160078048706,0.9662242531776428,0.19165542721748352,0.26782819628715515,-0.3826112151145935,0.9810983538627625,0.7551320791244507,0.2611318826675415,-0.34573864936828613,0.9393295049667358,0.15991175174713135,0.264940083026886,-0.4053449034690857,0.9638975858688354,0.7597439289093018,0.2579898238182068,-0.38853493332862854,0.9497119188308716,0.15575748682022095,0.26204991340637207,-0.4455864131450653,0.971099853515625,0.7477048635482788,0.2600472867488861,-0.3541404604911804,0.9510555863380432,0.1679536998271942,0.2674776017665863,-0.4051026403903961,0.9746814966201782,0.5209611654281616,0.5301827192306519,0.012688280083239079,0.9999738931655884,0.44841063022613525,0.5507946610450745,-0.012971537187695503,0.9999850988388062,0.6730085015296936,0.5959276556968689,-0.1294948309659958,0.9190665483474731,0.3370325267314911,0.5769512057304382,-0.36747923493385315,0.9797629714012146,0.5877020359039307,0.5907762050628662,0.2611006498336792,0.07991094142198563,0.4903095066547394,0.6113197207450867,-0.17611561715602875,0.5491769313812256,0.5804378986358643,0.5632429718971252,0.3046943247318268,0.18258105218410492,0.5050645470619202,0.5918096303939819,-0.15202859044075012,0.5403682589530945,0.551953136920929,0.5871554613113403,0.28450408577919006,0.12551291286945343,0.5516435503959656,0.6273779273033142,-0.22558404505252838,0.5338652729988098
warrior2,0.4669126272201538,0.34824979305267334,-0.5789304971694946,0.9999836683273315,0.48261287808418274,0.3378358781337738,-0.5689110159873962,0.9999247789382935,0.4871198832988739,0.33923056721687317,-0.5694255828857422,0.9999245405197144,0.4920820891857147,0.3407193124294281,-0.5692776441574097,0.9999330043792725,0.4771212041378021,0.3368960916996002,-0.5505613684654236,0.9999334812164307,0.47728121280670166,0.3374047577381134,-0.5510982871055603,0.999940037727356,0.47702324390411377,0.3379042148590088,-0.551321268081665,0.9999336004257202,0.5214085578918457,0.35092848539352417,-0.45819738507270813,0.9999290704727173,0.4954569637775421,0.34803953766822815,-0.37018102407455444,0.9998342990875244,0.476313978433609,0.3658663034439087,-0.5326696634292603,0.9999440908432007,0.46803006529808044,0.3632376194000244,-0.5107787251472473,0.9999120235443115,0.6028267741203308,0.426574170589447,-0.39258140325546265,0.9999477863311768,0.42267045378685,0.41624364256858826,-0.20952528715133667,0.9997137188911438,0.7321650981903076,0.4271124303340912,-0.5126703977584839,0.9959502220153809,0.2934514284133911,0.39046481251716614,-0.27465176582336426,0.9703869223594666,0.830639123916626,0.41915959119796753,-0.7987215518951416,0.9918143153190613,0.1776198446750641,0.3612726628780365,-0.5151421427726746,0.9170705080032349,0.8671509027481079,0.41641294956207275,-0.8583812117576599,0.9811789393424988,0.1430807113647461,0.3514472246170044,-0.5691066980361938,0.8311668634414673,0.8673304319381714,0.4120720624923706,-0.9194900393486023,0.9840254187583923,0.13692843914031982,0.3454536199569702,-0.6223913431167603,0.8449496030807495,0.8482789993286133,0.41543126106262207,-0.8315436244010925,0.9797636270523071,0.15169018507003784,0.35040733218193054,-0.551643431186676,0.8682128190994263,0.5831184983253479,0.6031630039215088,-0.06506526470184326,0.999934196472168,0.48189577460289,0.6115661859512329,0.06463363021612167,0.999913215637207,0.6946623921394348,0.7142373323440552,-0.21919800341129303,0.9796457886695862,0.2886826992034912,0.6688401699066162,-0.1614965945482254,0.9787974953651428,0.830418586730957,0.8390575647354126,-0.10282256454229355,0.9794403910636902,0.27519166469573975,0.8194441795349121,0.020535454154014587,0.9732525944709778,0.8422551155090332,0.8579807877540588,-0.10962125658988953,0.817043662071228,0.28911757469177246,0.843654990196228,0.0272055733948946,0.9313420653343201,0.8331139087677002,0.8784444332122803,-0.38287436962127686,0.9712312817573547,0.17907467484474182,0.8502904176712036,-0.17185276746749878,0.9649937748908997
warrior2,0.47462016344070435,0.17086505889892578,-0.26772743463516235,0.9999896287918091,0.4805624485015869,0.14814117550849915,-0.26347866654396057,0.9999276399612427,0.4854562282562256,0.14714783430099487,-0.26371631026268005,0.999927282333374,0.48951902985572815,0.14606285095214844,-0.2635985016822815,0.9999150037765503,0.47643524408340454,0.14825621247291565,-0.2462538778781891,0.9999532699584961,0.476528525352478,0.14737829566001892,-0.24666200578212738,0.9999662637710571,0.476614773273468,0.14587298035621643,-0.2468710094690323,0.9999644756317139,0.5124045014381409,0.15136966109275818,-0.2058621197938919,0.9999200105667114,0.495650976896286,0.15114951133728027,-0.1253860890865326,0.999942421913147,0.48381179571151733,0.19502753019332886,-0.24319836497306824,0.9999402761459351,0.4769797921180725,0.19415897130966187,-0.22208647429943085,0.9999377727508545,0.5696442127227783,0.2702697217464447,-0.1482153832912445,0.9998723268508911,0.4506363570690155,0.26332101225852966,-0.05597446858882904,0.9998929500579834,0.6531111001968384,0.27646347880363464,-0.19049696624279022,0.9979661703109741,0.36173465847969055,0.261701762676239,-0.10413374751806259,0.9922800064086914,0.7280402183532715,0.2463931441307068,-0.3145289421081543,0.9969069361686707,0.2766815721988678,0.2412034571170807,-0.26993104815483093,0.9904654026031494,0.7517221570014954,0.24958209693431854,-0.33315712213516235,0.9926578402519226,0.25021982192993164,0.24490326642990112,-0.3016071021556854,0.9755402207374573,0.7556372284889221,0.2450658082962036,-0.3753223121166229,0.9938912391662598,0.2469654381275177,0.23951447010040283,-0.3332585394382477,0.9781218767166138,0.7458091974258423,0.2466520369052887,-0.3350282907485962,0.9931768178939819,0.25942733883857727,0.2421252429485321,-0.2921001613140106,0.9818021655082703,0.5357620716094971,0.5918378829956055,-0.026357874274253845,0.9998319149017334,0.46453848481178284,0.5876435041427612,0.02608305588364601,0.9998624324798584,0.6203330159187317,0.7270803451538086,-0.18903468549251556,0.9913052916526794,0.34464898705482483,0.6326496601104736,-0.1929011195898056,0.9949973821640015,0.7273836135864258,0.8714281320571899,-0.13750232756137848,0.9727711081504822,0.318658709526062,0.8790058493614197,-0.09612228721380234,0.9684613943099976,0.7402877807617188,0.8961111307144165,-0.1422777622938156,0.8149033188819885,0.3291689157485962,0.9235333204269409,-0.09158635884523392,0.9279876351356506,0.7346329689025879,0.9263843297958374,-0.28803345561027527,0.9589892625808716,0.2600886821746826,0.9120352864265442,-0.19629034399986267,0.9543445110321045
warrior2,0.5185661911964417,-0.11077768355607986,-0.28167247772216797,0.9980605244636536,0.5247143507003784,-0.14131861925125122,-0.26932865381240845,0.9869140982627869,0.5284320712089539,-0.1399046778678894,-0.2697198987007141,0.9880774021148682,0.5324034094810486,-0.1371878981590271,-0.2696973979473114,0.9887455105781555,0.5155227184295654,-0.1397164911031723,-0.2723110020160675,0.9906409382820129,0.5124951601028442,-0.13720232248306274,-0.2727450728416443,0.9929887652397156,0.5093337893486023,-0.13493943214416504,-0.2730259597301483,0.9928762912750244,0.5376635789871216,-0.10293108969926834,-0.1849900335073471,0.9948269724845886,0.5028862953186035,-0.10705304145812988,-0.19734017550945282,0.9930703043937683,0.5227109789848328,-0.0647076964378357,-0.2463284581899643,0.9966263771057129,0.5122448801994324,-0.06527566909790039,-0.25260689854621887,0.995854377746582,0.59957355260849,0.08781164139509201,-0.14857478439807892,0.9990310668945312,0.4426383376121521,0.06430846452713013,-0.12470231205224991,0.9966365098953247,0.7110313177108765,0.05844243988394737,-0.20376621186733246,0.9951046705245972,0.32749736309051514,0.055041518062353134,-0.19456331431865692,0.9930890202522278,0.8153622150421143,0.03266751766204834,-0.3786083459854126,0.9872066974639893,0.22235316038131714,0.011677145957946777,-0.3639217019081116,0.9783531427383423,0.8472150564193726,0.03980594873428345,-0.4040631055831909,0.9664554595947266,0.19024059176445007,0.011676311492919922,-0.4028351604938507,0.941048264503479,0.848514199256897,0.04592299461364746,-0.45376211404800415,0.9712324142456055,0.18623554706573486,0.001383066177368164,-0.44245436787605286,0.9481214880943298,0.8358367085456848,0.05243190750479698,-0.4050343632698059,0.9702468514442444,0.1993916928768158,0.005428493022918701,-0.39093106985092163,0.9569308757781982,0.5889455080032349,0.6224015355110168,-0.013586683198809624,0.9973215460777283,0.4953452944755554,0.6264143586158752,0.01334340125322342,0.9970788955688477,0.6982707977294922,0.8630363941192627,-0.032254576683044434,0.9218567609786987,0.34609556198120117,0.7355879545211792,-0.21277587115764618,0.9563952684402466,0.7798949480056763,1.0384910106658936,0.12953151762485504,0.8405588865280151,0.35958683490753174,1.1361346244812012,0.030290599912405014,0.6517272591590881,0.7818424105644226,1.0451114177703857,0.13498717546463013,0.5121025443077087,0.37967783212661743,1.188988208770752,0.049120768904685974,0.5313324928283691,0.8343644738197327,1.1539909839630127,-0.024674803018569946,0.6555066704750061,0.32324498891830444,1.250314474105835,-0.07081647962331772,0.44314467906951904
warrior2,0.5017287135124207,0.2769075632095337,-0.24032321572303772,0.9999995231628418,0.514037013053894,0.2668602168560028,-0.24038393795490265,0.9999984502792358,0.5194453597068787,0.26850610971450806,-0.24070748686790466,0.9999980926513672,0.5257984399795532,0.27071309089660645,-0.24067959189414978,0.9999982118606567,0.5074756145477295,0.2647037208080292,-0.20526017248630524,0.9999986886978149,0.5069886445999146,0.2643207013607025,-0.20565791428089142,0.9999985694885254,0.5064197778701782,0.2637302577495575,-0.2057294249534607,0.9999982118606567,0.5484741926193237,0.2806962728500366,-0.18945181369781494,0.9999988079071045,0.5231994986534119,0.27234405279159546,-0.02773137576878071,0.9999964237213135,0.5098520517349243,0.2933838665485382,-0.21746648848056793,0.9999971389770508,0.502371609210968,0.29258257150650024,-0.1732247769832611,0.9999957084655762,0.5932308435440063,0.3503076434135437,-0.1984308362007141,0.999987006187439,0.49102067947387695,0.3510587215423584,0.1221320852637291,0.9999599456787109,0.7041623592376709,0.3383409380912781,-0.3364703357219696,0.9974969029426575,0.39398929476737976,0.3489275574684143,0.11769206821918488,0.958436131477356,0.8131330013275146,0.33261188864707947,-0.5204921364784241,0.9960970282554626,0.2866232395172119,0.34929925203323364,-0.074764184653759,0.9699353575706482,0.8392561674118042,0.33201169967651367,-0.5689624547958374,0.9940674304962158,0.26001739501953125,0.3493947982788086,-0.0975010022521019,0.9616515636444092,0.8422569632530212,0.3325159549713135,-0.599751889705658,0.9946094751358032,0.25887805223464966,0.34715157747268677,-0.14846090972423553,0.9656232595443726,0.8288266062736511,0.33481699228286743,-0.538650631904602,0.9925293326377869,0.26953694224357605,0.3487488031387329,-0.10683581233024597,0.973614513874054,0.5641458034515381,0.574487566947937,-0.10800440609455109,0.9999822378158569,0.5127719044685364,0.5826354026794434,0.10742053389549255,0.9999822378158569,0.6975967288017273,0.6828435659408569,-0.2974878251552582,0.9852145314216614,0.35959434509277344,0.6309263706207275,-0.01999146305024624,0.964607298374176,0.825843095779419,0.782384991645813,-0.11133947968482971,0.9211173057556152,0.35515883564949036,0.7903338670730591,0.13478192687034607,0.9162386059761047,0.8390665054321289,0.7910289168357849,-0.10016009211540222,0.8497247099876404,0.3690628111362457,0.818291425704956,0.14525097608566284,0.9327449202537537,0.8446450233459473,0.8310973048210144,-0.21508532762527466,0.9244195222854614,0.2810477316379547,0.8176640272140503,0.059112608432769775,0.9110859632492065
warrior2,0.42072588205337524,0.5927735567092896,-0.004149764310568571,0.9999946355819702,0.4075492024421692,0.6082838773727417,-0.03385244682431221,0.9999959468841553,0.4050028920173645,0.6058014631271362,-0.034097060561180115,0.999993085861206,0.4027976989746094,0.6037545800209045,-0.03403403237462044,0.9999971389770508,0.40711355209350586,0.6089791059494019,0.006970916874706745,0.9999974966049194,0.40415525436401367,0.6067504286766052,0.006567510310560465,0.9999973773956299,0.4010353088378906,0.6047998666763306,0.006548198405653238,0.9999983310699463,0.38725537061691284,0.5774568319320679,-0.11948033422231674,0.9999959468841553,0.3864748477935791,0.5785567164421082,0.06548739224672318,0.9999911785125732,0.4201233386993408,0.5666394233703613,-0.028019089251756668,0.9999855756759644,0.41966432332992554,0.5675122141838074,0.02363210916519165,0.9999680519104004,0.39048105478286743,0.45504921674728394,-0.16473622620105743,0.999996542930603,0.38370612263679504,0.43945449590682983,0.13236774504184723,0.999925971031189,0.35146093368530273,0.255618691444397,-0.2120249718427658,0.9849729537963867,0.34846898913383484,0.2692871689796448,0.08063095808029175,0.022864557802677155,0.31712228059768677,0.0817815512418747,-0.18084411323070526,0.9609237909317017,0.3188682198524475,0.11079462617635727,-0.08952582627534866,0.09670000523328781,0.3079095184803009,0.042954832315444946,-0.20173566043376923,0.9253683090209961,0.311712384223938,0.07407990097999573,-0.12474403530359268,0.12929832935333252,0.3105970621109009,0.037184059619903564,-0.21388539671897888,0.9249286651611328,0.31430676579475403,0.06665848195552826,-0.13971297442913055,0.12535624206066132,0.31675055623054504,0.046754300594329834,-0.183295339345932,0.8966463208198547,0.3195454478263855,0.07572092115879059,-0.10338293015956879,0.09041403979063034,0.5576552748680115,0.30955034494400024,-0.11525402218103409,0.999843955039978,0.5448175072669983,0.29164594411849976,0.11480964720249176,0.9996894598007202,0.6976061463356018,0.5038477182388306,-0.051928114145994186,0.6751528978347778,0.6864778995513916,0.49323010444641113,0.11890371143817902,0.007514997385442257,0.8211453557014465,0.6764345169067383,-0.05904562026262283,0.3998817801475525,0.7034748792648315,0.5784322023391724,0.17310111224651337,0.004040289204567671,0.8457099795341492,0.6977065205574036,-0.06248260661959648,0.5647862553596497,0.7218396663665771,0.5870189070701599,0.17627403140068054,0.01921635866165161,0.7918968200683594,0.7567805051803589,-0.10614214837551117,0.49079927802085876,0.682547926902771,0.6690024137496948,0.15943460166454315,0.013394412584602833
warrior2,0.43887943029403687,0.2824103534221649,-0.12923942506313324,0.9999663829803467,0.4448378086090088,0.26523837447166443,-0.13778634369373322,0.9998626708984375,0.4466618597507477,0.2652953267097473,-0.13804811239242554,0.9998588562011719,0.44872409105300903,0.26489099860191345,-0.13793577253818512,0.9998589754104614,0.44406211376190186,0.2645176351070404,-0.111382856965065,0.9998791217803955,0.44542425870895386,0.26430049538612366,-0.11173928529024124,0.9999078512191772,0.44712620973587036,0.26381024718284607,-0.11187124997377396,0.9999096393585205,0.4687131345272064,0.26720672845840454,-0.1434251368045807,0.9999065399169922,0.4657728672027588,0.26889941096305847,-0.021079905331134796,0.9998749494552612,0.4467783570289612,0.29902660846710205,-0.12816697359085083,0.999885082244873,0.44593217968940735,0.29918116331100464,-0.09494289755821228,0.9998237490653992,0.5382101535797119,0.3552995026111603,-0.15474997460842133,0.9999043941497803,0.43885430693626404,0.3637063801288605,0.0423985980451107,0.9997565150260925,0.6273061037063599,0.33908674120903015,-0.24061879515647888,0.9977163076400757,0.35069435834884644,0.3533141613006592,0.00689735496416688,0.9587807655334473,0.7072330117225647,0.34940001368522644,-0.3518151044845581,0.9902183413505554,0.27175652980804443,0.3522549867630005,-0.12961909174919128,0.938923180103302,0.7287790775299072,0.3618920147418976,-0.3734230399131775,0.9768184423446655,0.24919183552265167,0.3579702377319336,-0.14903897047042847,0.8868530988693237,0.7307048439979553,0.36470669507980347,-0.40454450249671936,0.9787068367004395,0.24549278616905212,0.35879164934158325,-0.18180353939533234,0.8950608372688293,0.7220879793167114,0.3633717894554138,-0.3676189184188843,0.9763727188110352,0.25321143865585327,0.3588173985481262,-0.1522981822490692,0.9228615164756775,0.5270180106163025,0.6066200733184814,-0.05857883766293526,0.9999704360961914,0.4739169776439667,0.6144647002220154,0.058353353291749954,0.9999644756317139,0.6205630302429199,0.7295779585838318,-0.11679309606552124,0.9960576295852661,0.3547816276550293,0.6815486550331116,-0.05940837785601616,0.9941530823707581,0.7260819673538208,0.8439232707023621,-0.06211399659514427,0.9970439076423645,0.38500070571899414,0.8606373071670532,0.0497196689248085,0.9888375997543335,0.7380942106246948,0.8629550337791443,-0.0664500743150711,0.972504734992981,0.3982589840888977,0.8879948258399963,0.0553220696747303,0.9812881946563721,0.7531464099884033,0.8793663382530212,-0.20907048881053925,0.995027482509613,0.3340359926223755,0.897400975227356,-0.03460107743740082,0.987250566482544
warrior2,0.41027969121932983,0.1825031042098999,-0.19187641143798828,0.9999328851699829,0.4186680316925049,0.16502121090888977,-0.18933767080307007,0.9996951818466187,0.42236098647117615,0.1642124354839325,-0.18961873650550842,0.9996739625930786,0.42588433623313904,0.16335174441337585,-0.18943148851394653,0.9996576309204102,0.41386398673057556,0.16567495465278625,-0.16587749123573303,0.9997840523719788,0.4139929711818695,0.16571438312530518,-0.16634073853492737,0.9998356103897095,0.4139402508735657,0.16550171375274658,-0.16656091809272766,0.999850869178772,0.4502009451389313,0.17027869820594788,-0.1451156586408615,0.9996577501296997,0.4346083998680115,0.17188873887062073,-0.03698432072997093,0.9997835755348206,0.4220506548881531,0.20298030972480774,-0.1727466732263565,0.9996910095214844,0.4157344698905945,0.20665061473846436,-0.1441963016986847,0.9996594190597534,0.5257982015609741,0.27985671162605286,-0.12282349169254303,0.9997017979621887,0.395545095205307,0.2818683683872223,0.034087248146533966,0.9996459484100342,0.6309910416603088,0.26000428199768066,-0.20116963982582092,0.9930815100669861,0.29532888531684875,0.23879484832286835,0.002901744097471237,0.965743899345398,0.7264397144317627,0.2480928897857666,-0.3551962077617645,0.9881682991981506,0.1978420615196228,0.19338315725326538,-0.15500211715698242,0.9757207632064819,0.7551794052124023,0.24904485046863556,-0.377590537071228,0.9765083193778992,0.16744327545166016,0.1966121941804886,-0.1858057826757431,0.9483826756477356,0.7598375678062439,0.24686762690544128,-0.42336368560791016,0.9793353080749512,0.16344624757766724,0.1956198811531067,-0.21964497864246368,0.9516997337341309,0.7483298778533936,0.25204232335090637,-0.37781596183776855,0.9767522215843201,0.17642882466316223,0.1973632425069809,-0.1798894852399826,0.9608621597290039,0.5110666155815125,0.5866169333457947,-0.04660420119762421,0.99986732006073,0.4300377368927002,0.5948699116706848,0.04636897146701813,0.9998733997344971,0.6282939910888672,0.7292525172233582,-0.1402585804462433,0.9761705994606018,0.2927106022834778,0.6646812558174133,-0.1907096952199936,0.9823733568191528,0.7499746680259705,0.8801365494728088,-0.07915396243333817,0.9848194122314453,0.32842421531677246,0.8791154026985168,-0.033549632877111435,0.9376540780067444,0.7633030414581299,0.9024412035942078,-0.08487026393413544,0.8793835043907166,0.34596848487854004,0.921297013759613,-0.02301442250609398,0.9043606519699097,0.7628135681152344,0.937946617603302,-0.27448517084121704,0.9755433201789856,0.267081081867218,0.9263017177581787,-0.14384259283542633,0.9277300238609314
warrior2,0.37293878197669983,0.39063867926597595,-0.3797319531440735,0.9999773502349854,0.38324618339538574,0.3806663751602173,-0.3848985731601715,0.9998852014541626,0.38771501183509827,0.3807376027107239,-0.38537028431892395,0.9998995065689087,0.3915611207485199,0.3808315098285675,-0.38520726561546326,0.9998847246170044,0.37919244170188904,0.38082510232925415,-0.3604517877101898,0.9999032020568848,0.3803229033946991,0.38120368123054504,-0.36107808351516724,0.9999399185180664,0.38108962774276733,0.38162049651145935,-0.3613552153110504,0.9999314546585083,0.42113572359085083,0.38358062505722046,-0.3534579575061798,0.9999350309371948,0.4062897562980652,0.3866429924964905,-0.23866672813892365,0.9999233484268188,0.38435080647468567,0.4057900011539459,-0.3632064759731293,0.9999161958694458,0.38069915771484375,0.405832976102829,-0.33314642310142517,0.9998854398727417,0.5352159738540649,0.4456672668457031,-0.3044007122516632,0.9999576807022095,0.3641309440135956,0.4598361849784851,-0.14240704476833344,0.9998795986175537,0.6687477231025696,0.46048784255981445,-0.37905821204185486,0.9980022311210632,0.2548459470272064,0.4750133752822876,-0.1874305009841919,0.9795063734054565,0.8083325028419495,0.4501715302467346,-0.5356354117393494,0.996928870677948,0.13231182098388672,0.45807862281799316,-0.3718710243701935,0.9937007427215576,0.8487573862075806,0.44822102785110474,-0.5579147934913635,0.9932608008384705,0.09714517742395401,0.4613112807273865,-0.40793347358703613,0.987445592880249,0.8552905917167664,0.4437241554260254,-0.6181737780570984,0.994392991065979,0.09080690145492554,0.45547258853912354,-0.4486953914165497,0.988570511341095,0.8389026522636414,0.44643235206604004,-0.564802885055542,0.9944646954536438,0.10504263639450073,0.4562116861343384,-0.4015222191810608,0.9905864596366882,0.5323934555053711,0.6426315903663635,-0.05081678926944733,0.9999434947967529,0.43114638328552246,0.6435256004333496,0.050524044781923294,0.9999229907989502,0.677023708820343,0.7460585832595825,-0.1219739094376564,0.9911211729049683,0.259568989276886,0.6921814680099487,-0.10202614963054657,0.9883667826652527,0.816394031047821,0.845170795917511,-0.031847260892391205,0.9881948232650757,0.2608463764190674,0.8306136727333069,0.051899317651987076,0.9776046872138977,0.8345638513565063,0.8531677722930908,-0.0352744497358799,0.9134588837623596,0.2761037051677704,0.8519824147224426,0.06085222586989403,0.9462264776229858,0.8283498287200928,0.9033699035644531,-0.22166939079761505,0.9842319488525391,0.18107298016548157,0.852631688117981,-0.053532470017671585,0.9757711291313171
warrior2,0.4154854714870453,0.29862403869628906,-0.3645112216472626,0.9999788999557495,0.43187758326530457,0.2865581214427948,-0.367228627204895,0.9998630285263062,0.4350399672985077,0.2877315282821655,-0.36768075823783875,0.9998632669448853,0.43801718950271606,0.2886738181114197,-0.3674808740615845,0.9998202919960022,0.4307020902633667,0.2854071259498596,-0.33956632018089294,0.9999212026596069,0.4328748881816864,0.2858354151248932,-0.3401888906955719,0.9999523162841797,0.4350477457046509,0.2859514355659485,-0.3405119776725769,0.9999476671218872,0.4700418710708618,0.30627205967903137,-0.32693201303482056,0.9999037981033325,0.46374809741973877,0.30606168508529663,-0.20042334496974945,0.9999580383300781,0.4201641082763672,0.3201492130756378,-0.34564051032066345,0.9998860359191895,0.4177599549293518,0.31953927874565125,-0.31234535574913025,0.9998935461044312,0.588947594165802,0.387338250875473,-0.26378321647644043,0.9995152950286865,0.38834524154663086,0.40418004989624023,-0.1307518482208252,0.9997463822364807,0.7493661642074585,0.39882704615592957,-0.34547534584999084,0.9966641068458557,0.2522832155227661,0.40165162086486816,-0.208460733294487,0.9903192520141602,0.8986685276031494,0.4062901735305786,-0.518903911113739,0.9861371517181396,0.12481233477592468,0.3904571533203125,-0.4366469383239746,0.9933972358703613,0.9398821592330933,0.40333127975463867,-0.5376368165016174,0.9709635972976685,0.07796657085418701,0.3898363709449768,-0.48378613591194153,0.985889196395874,0.9476458430290222,0.3997778296470642,-0.60885089635849,0.9753609895706177,0.07263374328613281,0.38955461978912354,-0.5332533717155457,0.9877690672874451,0.9320724606513977,0.40480104088783264,-0.5529236197471619,0.9761423468589783,0.09340310096740723,0.3944286108016968,-0.4714202880859375,0.9900413155555725,0.5692765712738037,0.6724879741668701,-0.03429333493113518,0.9993131160736084,0.4473003149032593,0.6658093333244324,0.03400075063109398,0.9994432330131531,0.7490450739860535,0.7952976226806641,-0.05006083846092224,0.984329342842102,0.25560295581817627,0.649020791053772,-0.33422142267227173,0.9931449890136719,0.9545199275016785,0.9049685597419739,-0.03594255819916725,0.9880378246307373,0.2327803671360016,0.8760365843772888,-0.14843282103538513,0.9654425978660583,0.9811380505561829,0.9283092021942139,-0.05099544674158096,0.9230231642723083,0.2541012167930603,0.9113913178443909,-0.1351052075624466,0.9452327489852905,0.9498239755630493,0.9391328692436218,-0.2832287847995758,0.981650173664093,0.12993624806404114,0.92521071434021,-0.26264646649360657,0.9590685367584229
warrior2,0.5189802646636963,0.3190355598926544,-0.20502886176109314,0.999559223651886,0.5284377932548523,0.32836082577705383,-0.22641891241073608,0.9997801184654236,0.5281087160110474,0.3310110867023468,-0.22661802172660828,0.9998131394386292,0.527676522731781,0.33396878838539124,-0.2266143262386322,0.9998087286949158,0.5292803645133972,0.3275136947631836,-0.19344386458396912,0.999869704246521,0.5294992923736572,0.3292371332645416,-0.19374744594097137,0.9999109506607056,0.5296482443809509,0.3309902250766754,-0.1937958002090454,0.9999229907989502,0.5252330899238586,0.362533301115036,-0.28040722012519836,0.9999241828918457,0.5274999737739563,0.3573755919933319,-0.12998944520950317,0.9999003410339355,0.508012592792511,0.33255577087402344,-0.21729116141796112,0.9997208714485168,0.5095970630645752,0.33054083585739136,-0.17624549567699432,0.9997559189796448,0.48871880769729614,0.41131591796875,-0.35870152711868286,0.9998226761817932,0.505492627620697,0.40196093916893005,0.002191387116909027,0.9997546076774597,0.4818144142627716,0.2591426372528076,-0.4768204689025879,0.9883960485458374,0.4909743368625641,0.26333117485046387,0.0049500847235322,0.2247578203678131,0.4933217465877533,0.12826871871948242,-0.5618979334831238,0.9682143330574036,0.49690255522727966,0.13199788331985474,-0.10069172084331512,0.5657042860984802,0.49345663189888,0.091652512550354,-0.6217274069786072,0.9714474678039551,0.4977107644081116,0.09452849626541138,-0.12063384801149368,0.7152354717254639,0.5064905881881714,0.09060990810394287,-0.6160858869552612,0.97222501039505,0.5089211463928223,0.09791970998048782,-0.14691069722175598,0.7249770760536194,0.5079805254936218,0.1042485237121582,-0.5632345080375671,0.9560903906822205,0.5104560852050781,0.11194354295730591,-0.11765312403440475,0.6875234246253967,0.4660910665988922,0.6939025521278381,-0.1262436807155609,0.9997497200965881,0.49838337302207947,0.6830857396125793,0.12605392932891846,0.9997735619544983,0.35297131538391113,0.7248197793960571,-0.14038251340389252,0.9884986281394958,0.5944228172302246,0.8170400261878967,0.1288936883211136,0.9343297481536865,0.3627239465713501,0.9225236773490906,0.03875414654612541,0.9834423661231995,0.6880886554718018,0.9364610314369202,0.22272920608520508,0.9850642085075378,0.37718021869659424,0.9554967880249023,0.05380905047059059,0.983199954032898,0.7087787985801697,0.9583735466003418,0.23219433426856995,0.9913785457611084,0.30873748660087585,0.959109902381897,-0.01881025917828083,0.9730716943740845,0.6623079180717468,0.954605221748352,0.17841576039791107,0.9744647741317749
